公表_年月日,X10歳未満,X10歳代,X20歳代,X30歳代,X40歳代,X50歳代,X60歳代,X70歳代,X80歳代,X90歳代以上,非公表,重複削除,日計,ここから右は北海道発表分のみ,年月日再掲,X10歳未満.道.,X10歳代.道.,X20歳代.道.,X30歳代.道.,X40歳代.道.,X50歳代.道.,X60歳代.道.,X70歳代.道.,X80歳代.道.,X90歳代以上.道.,非公表.道.,日計.道.,備考
2022-07-01,163,83,69,111,96,44,22,30,8,4,11,0,641,"",2022-07-01,96,42,37,55,43,18,9,14,4,2,0,320,""
2022-07-02,144,79,72,102,106,44,31,24,15,5,4,0,626,"",2022-07-02,77,34,24,45,41,20,14,9,6,2,0,272,""
2022-07-03,134,72,75,113,96,35,30,24,20,11,7,0,617,"",2022-07-03,67,27,25,46,33,9,15,7,9,0,0,238,""
2022-07-04,86,63,47,72,47,30,17,20,14,5,6,0,407,"",2022-07-04,24,11,11,23,10,12,9,6,5,1,0,112,""
2022-07-05,109,68,64,94,86,53,23,20,10,7,27,0,561,"",2022-07-05,60,29,28,50,46,29,9,13,5,6,0,275,""
2022-07-06,170,112,96,137,109,78,40,30,20,11,18,0,821,"",2022-07-06,109,42,36,75,44,26,18,9,9,2,0,370,""
2022-07-07,158,116,126,158,125,80,46,35,22,15,20,0,901,"",2022-07-07,68,44,43,72,51,29,18,19,11,8,0,363,""
2022-07-08,129,128,136,150,118,76,55,52,21,6,16,0,887,"",2022-07-08,58,51,47,66,41,27,15,30,10,4,0,349,""
2022-07-09,158,112,126,152,118,88,51,35,34,17,20,0,911,"",2022-07-09,95,46,43,65,55,42,25,16,17,11,0,415,""
2022-07-10,132,145,136,147,132,77,37,27,13,5,8,0,859,"",2022-07-10,62,60,47,53,49,25,20,7,6,4,0,333,""
2022-07-11,94,102,84,94,87,51,39,18,16,7,10,0,602,"",2022-07-11,41,40,27,25,22,18,9,6,8,5,0,201,""
2022-07-12,148,141,109,126,113,71,36,25,16,1,17,0,803,"",2022-07-12,71,67,52,58,43,27,13,11,5,0,0,347,""
2022-07-13,194,319,176,208,173,104,69,50,26,6,24,0,1349,"",2022-07-13,89,162,54,93,95,50,38,23,12,3,0,619,""
2022-07-14,203,330,264,263,250,153,117,62,28,10,33,0,1713,"",2022-07-14,80,155,111,110,103,55,50,26,16,9,0,715,""
2022-07-15,237,306,303,245,249,165,91,57,38,11,32,0,1734,"",2022-07-15,111,104,107,98,88,56,40,21,21,4,0,650,""
2022-07-16,263,295,305,306,269,187,119,80,47,17,40,0,1928,"",2022-07-16,133,113,108,121,109,76,57,46,18,13,0,794,""
2022-07-17,260,301,289,258,256,173,135,76,43,19,23,0,1833,"",2022-07-17,117,126,74,92,98,57,45,22,18,13,0,662,""
2022-07-18,225,238,234,229,231,143,99,57,39,16,4,0,1515,"",2022-07-18,81,99,80,71,95,53,38,28,21,10,0,576,""
2022-07-19,154,181,175,195,159,143,68,54,28,7,21,0,1185,"",2022-07-19,61,85,56,60,49,50,28,25,14,5,0,433,""
2022-07-20,290,299,358,333,315,195,108,69,39,17,37,0,2060,"",2022-07-20,173,147,142,161,159,79,47,31,20,9,0,968,""
2022-07-21,538,566,671,586,618,422,215,153,81,31,84,0,3965,"",2022-07-21,282,298,284,254,265,183,94,74,33,12,0,1779,""
2022-07-22,520,618,829,716,650,458,285,171,116,29,72,0,4464,"",2022-07-22,248,276,309,288,260,174,116,68,50,11,0,1800,""
2022-07-23,464,628,876,716,705,490,318,178,130,45,86,0,4636,"",2022-07-23,224,280,299,296,288,189,131,78,63,20,0,1868,""
2022-07-24,468,554,718,629,568,453,283,211,92,36,60,0,4072,"",2022-07-24,186,218,223,205,220,145,106,76,46,27,0,1452,""
2022-07-25,464,424,557,489,510,382,244,152,90,33,16,0,3361,"",2022-07-25,207,175,189,196,214,158,108,69,40,18,0,1374,""
2022-07-26,472,420,427,501,503,302,228,155,81,41,138,0,3268,"",2022-07-26,284,224,176,238,246,149,131,87,46,27,0,1608,""
2022-07-27,889,691,847,871,835,583,332,231,118,50,75,0,5522,"",2022-07-27,431,303,342,369,368,264,174,120,44,23,0,2438,""
2022-07-28,760,724,876,869,935,573,371,233,122,36,177,0,5676,"",2022-07-28,379,342,353,346,382,265,172,102,53,17,0,2411,""
2022-07-29,788,762,1119,1082,1054,685,448,289,145,64,158,0,6594,"",2022-07-29,352,299,354,381,424,243,188,130,54,27,0,2452,""
2022-07-30,787,782,1006,1048,1035,613,375,260,155,54,171,0,6286,"",2022-07-30,370,332,359,412,433,272,166,105,75,16,0,2540,""
2022-07-31,840,681,1005,961,875,647,397,273,141,88,157,0,6065,"",2022-07-31,329,268,302,338,290,213,152,115,48,32,0,2087,""
2022-08-01,638,548,635,735,738,488,346,234,118,45,58,0,4583,"",2022-08-01,271,240,225,281,326,210,155,125,39,13,0,1885,""
2022-08-02,633,504,670,702,777,499,331,181,112,54,170,0,4633,"",2022-08-02,335,239,273,328,350,214,165,106,59,28,0,2097,""
2022-08-03,999,783,987,1055,1129,742,460,314,192,94,175,0,6930,"",2022-08-03,472,340,375,446,482,301,225,142,82,42,0,2907,""
2022-08-04,961,800,980,1154,1180,824,566,320,172,70,177,0,7204,"",2022-08-04,453,303,349,444,446,293,246,147,78,31,0,2790,""
2022-08-05,854,826,1111,1140,1176,807,522,346,204,72,152,0,7210,"",2022-08-05,421,344,435,457,496,318,240,164,98,41,0,3014,""
2022-08-06,773,765,1054,1037,1114,742,491,385,245,110,165,0,6881,"",2022-08-06,402,331,405,433,445,298,209,172,108,46,0,2849,""
2022-08-07,775,702,938,1011,984,684,444,330,185,109,160,0,6322,"",2022-08-07,281,242,293,380,340,248,159,148,80,55,0,2226,""
